row_index,record_id,y,split
7353,R07353,0,train
7354,R07354,0,train
7355,R07355,0,test
7356,R07356,1,train
7357,R07357,0,val
7358,R07358,0,train
7359,R07359,0,train
7360,R07360,0,train
7361,R07361,0,val
7362,R07362,0,train
7363,R07363,0,train
7364,R07364,0,train
7365,R07365,0,val
7366,R07366,0,test
7367,R07367,0,test
7368,R07368,0,train
7369,R07369,0,test
7370,R07370,0,train
7371,R07371,0,train
7372,R07372,0,test
7373,R07373,0,val
7374,R07374,0,train
7375,R07375,0,train
7376,R07376,0,train
7377,R07377,0,test
7378,R07378,0,train
7379,R07379,0,train
7380,R07380,0,train
7381,R07381,0,val
7382,R07382,0,train
7383,R07383,1,train
7384,R07384,0,train
7385,R07385,0,test
7386,R07386,0,train
7387,R07387,0,train
7388,R07388,0,train
7389,R07389,0,train
7390,R07390,0,train
7391,R07391,0,train
7392,R07392,0,train
7393,R07393,0,train
7394,R07394,1,test
7395,R07395,0,val
7396,R07396,0,train
7397,R07397,0,train
7398,R07398,0,val
7399,R07399,0,train
7400,R07400,0,train
7401,R07401,0,train
7402,R07402,0,test
7403,R07403,0,train
7404,R07404,0,val
7405,R07405,0,train
7406,R07406,0,train
7407,R07407,0,train
7408,R07408,0,train
7409,R07409,0,val
7410,R07410,1,train
7411,R07411,0,train
7412,R07412,0,train
7413,R07413,0,train
7414,R07414,0,train
7415,R07415,0,train
7416,R07416,0,val
7417,R07417,0,train
7418,R07418,0,train
7419,R07419,0,train
7420,R07420,0,train
7421,R07421,0,train
7422,R07422,0,train
7423,R07423,0,test
7424,R07424,0,val
7425,R07425,1,train
7426,R07426,0,test
7427,R07427,0,train
7428,R07428,0,val
7429,R07429,0,train
7430,R07430,0,test
7431,R07431,0,train
7432,R07432,1,train
7433,R07433,0,train
7434,R07434,0,train
7435,R07435,0,train
7436,R07436,0,val
7437,R07437,0,train
7438,R07438,0,train
7439,R07439,0,train
7440,R07440,0,train
7441,R07441,0,val
7442,R07442,0,test
7443,R07443,0,train
7444,R07444,0,train
7445,R07445,0,train
7446,R07446,0,train
7447,R07447,0,train
7448,R07448,0,train
7449,R07449,0,train
7450,R07450,1,train
7451,R07451,1,train
7452,R07452,0,val
7453,R07453,0,train
7454,R07454,0,train
7455,R07455,0,train
7456,R07456,0,train
7457,R07457,0,test
7458,R07458,0,train
7459,R07459,0,train
7460,R07460,0,train
7461,R07461,0,train
7462,R07462,0,train
7463,R07463,0,test
7464,R07464,0,test
7465,R07465,0,test
7466,R07466,0,test
7467,R07467,0,test
7468,R07468,0,train
7469,R07469,0,train
7470,R07470,0,train
7471,R07471,0,test
7472,R07472,0,train
7473,R07473,0,train
7474,R07474,0,train
7475,R07475,0,test
7476,R07476,0,val
7477,R07477,0,val
7478,R07478,0,test
7479,R07479,0,train
7480,R07480,0,train
7481,R07481,0,test
7482,R07482,0,train
7483,R07483,0,train
7484,R07484,0,train
7485,R07485,0,train
7486,R07486,0,train
7487,R07487,0,train
7488,R07488,0,train
7489,R07489,0,train
7490,R07490,0,train
7491,R07491,0,train
7492,R07492,0,train
7493,R07493,1,val
7494,R07494,0,val
7495,R07495,0,train
7496,R07496,0,train
7497,R07497,0,val
7498,R07498,0,train
7499,R07499,0,train
7500,R07500,0,train
7501,R07501,0,train
7502,R07502,0,val
7503,R07503,0,train
7504,R07504,0,train
7505,R07505,1,train
7506,R07506,0,test
7507,R07507,0,train
7508,R07508,0,train
7509,R07509,0,val
7510,R07510,0,train
7511,R07511,0,train
7512,R07512,1,train
7513,R07513,0,test
7514,R07514,1,train
7515,R07515,0,test
7516,R07516,0,train
7517,R07517,0,val
7518,R07518,0,train
7519,R07519,0,train
7520,R07520,0,train
7521,R07521,0,val
7522,R07522,0,train
7523,R07523,0,train
7524,R07524,1,train
7525,R07525,0,test
7526,R07526,0,train
7527,R07527,1,train
7528,R07528,0,train
7529,R07529,0,val
7530,R07530,0,test
7531,R07531,0,train
7532,R07532,1,val
7533,R07533,0,train
7534,R07534,0,test
7535,R07535,0,train
7536,R07536,1,val
7537,R07537,0,train
7538,R07538,0,val
7539,R07539,0,train
7540,R07540,0,train
7541,R07541,0,train
7542,R07542,0,train
7543,R07543,0,val
7544,R07544,0,test
7545,R07545,0,train
7546,R07546,0,train
7547,R07547,0,train
7548,R07548,0,val
7549,R07549,0,train
7550,R07550,0,train
7551,R07551,0,train
7552,R07552,0,train
7553,R07553,0,train
7554,R07554,0,train
7555,R07555,0,train
7556,R07556,0,train
7557,R07557,0,train
7558,R07558,0,val
7559,R07559,0,train
7560,R07560,0,val
7561,R07561,0,train
7562,R07562,0,train
7563,R07563,0,train
7564,R07564,0,train
7565,R07565,0,test
7566,R07566,0,train
7567,R07567,0,train
7568,R07568,0,val
7569,R07569,0,train
7570,R07570,0,test
7571,R07571,0,train
7572,R07572,0,train
7573,R07573,0,train
7574,R07574,0,train
7575,R07575,0,val
7576,R07576,0,train
7577,R07577,0,train
7578,R07578,0,val
7579,R07579,0,test
7580,R07580,0,train
7581,R07581,0,train
7582,R07582,0,train
7583,R07583,0,train
7584,R07584,0,val
7585,R07585,0,train
7586,R07586,0,train
7587,R07587,0,train
7588,R07588,0,train
7589,R07589,0,val
7590,R07590,0,train
7591,R07591,0,test
7592,R07592,0,test
7593,R07593,0,test
7594,R07594,0,val
7595,R07595,1,train
7596,R07596,0,train
7597,R07597,0,val
7598,R07598,0,train
7599,R07599,0,val
7600,R07600,0,train
7601,R07601,0,train
7602,R07602,0,train
7603,R07603,0,train
7604,R07604,0,val
7605,R07605,0,train
7606,R07606,0,train
7607,R07607,0,train
7608,R07608,1,train
7609,R07609,0,train
7610,R07610,0,train
7611,R07611,0,test
7612,R07612,0,train
7613,R07613,0,train
7614,R07614,0,val
7615,R07615,0,train
7616,R07616,0,train
7617,R07617,1,train
7618,R07618,0,test
7619,R07619,0,train
7620,R07620,0,train
7621,R07621,0,train
7622,R07622,0,val
7623,R07623,0,train
7624,R07624,0,train
7625,R07625,0,train
7626,R07626,0,train
7627,R07627,0,train
7628,R07628,0,val
7629,R07629,0,train
7630,R07630,0,val
7631,R07631,0,train
7632,R07632,0,train
7633,R07633,0,test
7634,R07634,0,train
7635,R07635,0,train
7636,R07636,0,train
7637,R07637,0,train
7638,R07638,0,train
7639,R07639,0,train
7640,R07640,0,test
7641,R07641,0,train
7642,R07642,0,train
7643,R07643,1,train
7644,R07644,0,train
7645,R07645,1,train
7646,R07646,0,train
7647,R07647,0,train
7648,R07648,0,train
7649,R07649,0,train
7650,R07650,0,val
7651,R07651,0,train
7652,R07652,0,val
7653,R07653,0,train
7654,R07654,0,val
7655,R07655,0,train
7656,R07656,0,train
7657,R07657,0,train
7658,R07658,0,train
7659,R07659,0,train
7660,R07660,0,test
7661,R07661,0,train
7662,R07662,0,val
7663,R07663,0,val
7664,R07664,0,test
7665,R07665,0,val
7666,R07666,0,train
7667,R07667,0,train
7668,R07668,1,train
7669,R07669,0,val
7670,R07670,0,test
7671,R07671,1,train
7672,R07672,0,train
7673,R07673,1,train
7674,R07674,0,val
7675,R07675,0,train
7676,R07676,0,train
7677,R07677,1,train
7678,R07678,0,train
7679,R07679,0,train
7680,R07680,0,train
7681,R07681,0,val
7682,R07682,1,train
7683,R07683,0,test
7684,R07684,0,train
7685,R07685,0,train
7686,R07686,0,train
7687,R07687,0,val
7688,R07688,1,test
7689,R07689,1,train
7690,R07690,0,train
7691,R07691,0,train
7692,R07692,0,train
7693,R07693,0,test
7694,R07694,0,train
7695,R07695,0,train
7696,R07696,0,train
7697,R07697,0,train
7698,R07698,0,train
7699,R07699,0,val
7700,R07700,0,test
7701,R07701,0,train
7702,R07702,0,val
7703,R07703,0,val
7704,R07704,1,test
7705,R07705,0,test
7706,R07706,0,train
7707,R07707,0,test
7708,R07708,0,train
7709,R07709,0,train
7710,R07710,0,train
7711,R07711,1,train
7712,R07712,0,train
7713,R07713,0,val
7714,R07714,0,val
7715,R07715,0,train
7716,R07716,0,train
7717,R07717,0,val
7718,R07718,0,train
7719,R07719,0,train
7720,R07720,0,test
7721,R07721,0,val
7722,R07722,0,train
7723,R07723,0,train
7724,R07724,0,train
7725,R07725,0,train
7726,R07726,0,train
7727,R07727,1,train
7728,R07728,1,test
7729,R07729,0,test
7730,R07730,0,train
7731,R07731,0,train
7732,R07732,0,train
7733,R07733,0,train
7734,R07734,0,train
7735,R07735,0,train
7736,R07736,0,train
7737,R07737,0,train
7738,R07738,0,test
7739,R07739,0,val
7740,R07740,0,train
7741,R07741,0,train
7742,R07742,0,train
7743,R07743,0,train
7744,R07744,0,train
7745,R07745,0,train
7746,R07746,0,train
7747,R07747,0,test
7748,R07748,0,train
7749,R07749,0,test
7750,R07750,0,train
7751,R07751,0,train
7752,R07752,0,train
7753,R07753,0,train
7754,R07754,0,train
7755,R07755,0,train
7756,R07756,0,train
7757,R07757,0,train
7758,R07758,0,train
7759,R07759,0,val
7760,R07760,0,train
7761,R07761,1,train
7762,R07762,0,train
7763,R07763,0,test
7764,R07764,0,train
7765,R07765,0,train
7766,R07766,0,val
7767,R07767,0,train
7768,R07768,0,test
7769,R07769,0,train
7770,R07770,0,train
7771,R07771,0,test
7772,R07772,0,test
7773,R07773,0,train
7774,R07774,0,test
7775,R07775,0,train
7776,R07776,0,test
7777,R07777,0,train
7778,R07778,0,train
7779,R07779,0,train
7780,R07780,0,train
7781,R07781,0,train
7782,R07782,0,val
7783,R07783,0,train
7784,R07784,0,train
7785,R07785,0,train
7786,R07786,0,val
7787,R07787,1,test
7788,R07788,1,train
7789,R07789,0,train
7790,R07790,0,val
7791,R07791,0,test
7792,R07792,0,train
7793,R07793,0,train
7794,R07794,0,train
7795,R07795,0,train
7796,R07796,0,train
7797,R07797,0,train
7798,R07798,0,train
7799,R07799,0,train
7800,R07800,0,val
7801,R07801,0,train
7802,R07802,0,train
7803,R07803,0,train
7804,R07804,0,val
7805,R07805,0,test
7806,R07806,0,train
7807,R07807,0,val
7808,R07808,0,train
7809,R07809,0,train
7810,R07810,0,val
7811,R07811,0,train
7812,R07812,0,train
7813,R07813,0,train
7814,R07814,0,train
7815,R07815,0,train
7816,R07816,0,test
7817,R07817,0,train
7818,R07818,0,test
7819,R07819,0,train
7820,R07820,0,train
7821,R07821,0,train
7822,R07822,0,test
7823,R07823,0,train
7824,R07824,0,train
7825,R07825,0,train
7826,R07826,0,test
7827,R07827,0,train
7828,R07828,0,val
7829,R07829,0,train
7830,R07830,0,train
7831,R07831,0,val
7832,R07832,0,train
7833,R07833,0,test
7834,R07834,0,train
7835,R07835,0,train
7836,R07836,0,train
7837,R07837,0,train
7838,R07838,0,val
7839,R07839,0,test
7840,R07840,1,train
7841,R07841,0,train
7842,R07842,0,train
7843,R07843,0,train
7844,R07844,0,val
7845,R07845,0,train
7846,R07846,0,train
7847,R07847,0,val
7848,R07848,0,val
7849,R07849,0,train
7850,R07850,0,train
7851,R07851,0,train
7852,R07852,0,train
7853,R07853,1,train
7854,R07854,0,train
7855,R07855,0,train
7856,R07856,0,train
7857,R07857,0,train
7858,R07858,0,test
7859,R07859,0,train
7860,R07860,0,test
7861,R07861,0,train
7862,R07862,0,train
7863,R07863,0,train
7864,R07864,0,train
7865,R07865,0,train
7866,R07866,0,train
7867,R07867,0,test
7868,R07868,1,train
7869,R07869,0,train
7870,R07870,0,train
7871,R07871,0,train
7872,R07872,0,train
7873,R07873,0,train
7874,R07874,0,val
7875,R07875,0,train
7876,R07876,0,test
7877,R07877,0,test
7878,R07878,0,train
7879,R07879,0,train
7880,R07880,0,train
7881,R07881,0,train
7882,R07882,0,train
7883,R07883,0,train
7884,R07884,0,val
7885,R07885,0,test
7886,R07886,0,train
7887,R07887,0,train
7888,R07888,0,train
7889,R07889,0,train
7890,R07890,0,train
7891,R07891,0,val
7892,R07892,0,train
7893,R07893,0,train
7894,R07894,0,train
7895,R07895,0,train
7896,R07896,0,test
7897,R07897,0,test
7898,R07898,0,train
7899,R07899,0,train
7900,R07900,0,train
7901,R07901,0,train
7902,R07902,0,train
7903,R07903,0,val
7904,R07904,0,train
7905,R07905,0,test
7906,R07906,0,val
7907,R07907,0,train
7908,R07908,0,train
7909,R07909,0,train
7910,R07910,0,train
7911,R07911,0,val
7912,R07912,0,test
7913,R07913,0,val
7914,R07914,0,train
7915,R07915,1,test
7916,R07916,1,train
7917,R07917,0,train
7918,R07918,0,train
7919,R07919,0,train
7920,R07920,0,train
7921,R07921,0,train
7922,R07922,0,train
7923,R07923,0,test
7924,R07924,0,train
7925,R07925,0,train
7926,R07926,1,train
7927,R07927,0,train
7928,R07928,0,val
7929,R07929,0,train
7930,R07930,0,train
7931,R07931,0,val
7932,R07932,0,train
7933,R07933,0,val
7934,R07934,0,train
7935,R07935,0,test
7936,R07936,0,val
7937,R07937,0,train
7938,R07938,0,train
7939,R07939,0,train
7940,R07940,1,val
7941,R07941,0,val
7942,R07942,0,val
7943,R07943,0,test
7944,R07944,0,train
7945,R07945,0,train
7946,R07946,0,train
7947,R07947,0,test
7948,R07948,0,test
7949,R07949,0,train
7950,R07950,0,test
7951,R07951,0,test
7952,R07952,1,train
7953,R07953,0,val
7954,R07954,0,train
7955,R07955,0,train
7956,R07956,0,train
7957,R07957,1,test
7958,R07958,0,test
7959,R07959,0,train
7960,R07960,0,test
7961,R07961,0,test
7962,R07962,0,train
7963,R07963,0,train
7964,R07964,0,train
7965,R07965,0,train
7966,R07966,0,train
7967,R07967,0,train
7968,R07968,1,test
7969,R07969,0,train
7970,R07970,1,train
7971,R07971,0,train
7972,R07972,0,train
7973,R07973,0,train
7974,R07974,0,train
7975,R07975,0,val
7976,R07976,0,train
7977,R07977,0,train
7978,R07978,0,test
7979,R07979,0,train
7980,R07980,0,val
7981,R07981,0,train
7982,R07982,0,test
7983,R07983,1,test
7984,R07984,0,train
7985,R07985,0,val
7986,R07986,1,train
7987,R07987,0,train
7988,R07988,0,train
7989,R07989,0,train
7990,R07990,0,train
7991,R07991,0,train
7992,R07992,0,train
7993,R07993,0,train
7994,R07994,0,train
7995,R07995,0,train
7996,R07996,0,val
7997,R07997,0,train
7998,R07998,0,val
7999,R07999,0,val
8000,R08000,0,train
8001,R08001,0,test
8002,R08002,0,train
8003,R08003,0,val
8004,R08004,0,train
8005,R08005,0,train
8006,R08006,0,train
8007,R08007,0,train
8008,R08008,1,train
8009,R08009,0,train
8010,R08010,0,train
8011,R08011,0,train
8012,R08012,0,test
8013,R08013,0,test
8014,R08014,0,train
8015,R08015,0,test
8016,R08016,0,train
8017,R08017,0,train
8018,R08018,0,train
8019,R08019,0,train
8020,R08020,0,test
8021,R08021,1,val
8022,R08022,1,train
8023,R08023,0,val
8024,R08024,0,val
8025,R08025,0,val
8026,R08026,0,test
8027,R08027,0,train
8028,R08028,1,train
8029,R08029,0,val
8030,R08030,0,train
8031,R08031,0,train
8032,R08032,0,train
8033,R08033,0,val
8034,R08034,0,test
8035,R08035,0,train
8036,R08036,0,train
8037,R08037,0,test
8038,R08038,0,train
8039,R08039,1,train
8040,R08040,0,train
8041,R08041,0,train
8042,R08042,0,train
8043,R08043,0,val
8044,R08044,0,train
8045,R08045,0,train
8046,R08046,0,train
8047,R08047,0,test
8048,R08048,0,test
8049,R08049,0,train
8050,R08050,0,test
8051,R08051,0,train
8052,R08052,0,test
8053,R08053,0,train
8054,R08054,0,train
8055,R08055,0,train
8056,R08056,0,val
8057,R08057,0,train
8058,R08058,0,train
8059,R08059,1,test
8060,R08060,0,train
8061,R08061,0,train
8062,R08062,0,train
8063,R08063,0,train
8064,R08064,0,val
8065,R08065,0,train
8066,R08066,0,val
8067,R08067,0,train
8068,R08068,0,train
8069,R08069,0,train
8070,R08070,0,train
8071,R08071,0,train
8072,R08072,0,train
8073,R08073,0,val
8074,R08074,0,val
8075,R08075,0,train
8076,R08076,0,train
8077,R08077,0,train
8078,R08078,0,test
8079,R08079,0,train
8080,R08080,0,train
8081,R08081,0,train
8082,R08082,1,train
8083,R08083,0,train
8084,R08084,0,train
8085,R08085,0,test
8086,R08086,0,train
8087,R08087,0,val
8088,R08088,0,train
8089,R08089,0,train
8090,R08090,0,test
8091,R08091,0,train
8092,R08092,0,train
8093,R08093,0,val
8094,R08094,0,train
8095,R08095,0,val
8096,R08096,0,val
8097,R08097,0,val
8098,R08098,1,train
8099,R08099,0,train
8100,R08100,0,test
8101,R08101,0,train
8102,R08102,0,train
8103,R08103,0,train
8104,R08104,0,train
8105,R08105,0,val
8106,R08106,0,train
8107,R08107,0,train
8108,R08108,0,train
8109,R08109,0,train
8110,R08110,0,val
8111,R08111,0,train
8112,R08112,0,test
8113,R08113,0,train
8114,R08114,0,train
8115,R08115,1,val
8116,R08116,0,train
8117,R08117,0,train
8118,R08118,0,test
8119,R08119,0,test
8120,R08120,0,train
8121,R08121,0,train
8122,R08122,0,train
8123,R08123,0,train
8124,R08124,0,val
8125,R08125,1,train
8126,R08126,0,train
8127,R08127,0,train
8128,R08128,0,train
8129,R08129,0,train
8130,R08130,0,train
8131,R08131,1,test
8132,R08132,0,val
8133,R08133,0,test
8134,R08134,0,train
8135,R08135,0,val
8136,R08136,0,train
8137,R08137,0,train
8138,R08138,0,val
8139,R08139,0,train
8140,R08140,0,val
8141,R08141,0,val
8142,R08142,0,train
8143,R08143,0,train
8144,R08144,0,train
8145,R08145,0,train
8146,R08146,0,train
8147,R08147,0,train
8148,R08148,0,test
8149,R08149,0,test
8150,R08150,0,test
8151,R08151,0,test
8152,R08152,0,val
8153,R08153,0,val
8154,R08154,0,train
8155,R08155,0,train
8156,R08156,0,train
8157,R08157,0,train
8158,R08158,0,train
8159,R08159,0,val
8160,R08160,0,train
8161,R08161,0,train
8162,R08162,0,test
8163,R08163,0,train
8164,R08164,0,train
8165,R08165,1,train
8166,R08166,0,train
8167,R08167,0,train
8168,R08168,0,train
8169,R08169,0,val
8170,R08170,0,val
8171,R08171,0,val
8172,R08172,0,train
8173,R08173,0,train
8174,R08174,0,train
8175,R08175,1,test
8176,R08176,0,test
8177,R08177,0,train
8178,R08178,1,train
8179,R08179,0,test
8180,R08180,0,train
8181,R08181,0,val
8182,R08182,0,val
8183,R08183,0,val
8184,R08184,0,train
8185,R08185,0,test
8186,R08186,0,val
8187,R08187,0,train
8188,R08188,0,val
8189,R08189,0,test
8190,R08190,0,train
8191,R08191,0,train
8192,R08192,0,train
8193,R08193,0,test
8194,R08194,0,train
8195,R08195,0,train
8196,R08196,0,test
8197,R08197,0,val
8198,R08198,0,val
8199,R08199,0,train
8200,R08200,0,train
8201,R08201,0,train
8202,R08202,0,train
8203,R08203,0,train
8204,R08204,0,train
8205,R08205,0,train
8206,R08206,0,train
8207,R08207,0,train
8208,R08208,0,test
8209,R08209,0,test
8210,R08210,0,train
8211,R08211,0,val
8212,R08212,0,train
8213,R08213,0,train
8214,R08214,0,train
8215,R08215,0,train
8216,R08216,0,train
8217,R08217,1,test
8218,R08218,0,train
8219,R08219,0,train
8220,R08220,0,train
8221,R08221,0,val
8222,R08222,0,test
8223,R08223,0,train
8224,R08224,0,train
8225,R08225,0,train
8226,R08226,0,train
8227,R08227,0,train
8228,R08228,0,train
8229,R08229,0,train
8230,R08230,0,train
8231,R08231,0,train
8232,R08232,0,train
8233,R08233,0,train
8234,R08234,0,train
8235,R08235,0,train
8236,R08236,0,train
8237,R08237,0,train
8238,R08238,1,train
8239,R08239,0,test
8240,R08240,0,test
8241,R08241,0,test
8242,R08242,0,train
8243,R08243,0,train
8244,R08244,0,train
8245,R08245,0,val
8246,R08246,0,train
8247,R08247,0,train
8248,R08248,0,train
8249,R08249,0,train
8250,R08250,0,train
8251,R08251,0,train
8252,R08252,0,train
8253,R08253,0,val
8254,R08254,0,val
8255,R08255,0,train
8256,R08256,0,val
8257,R08257,0,train
8258,R08258,0,train
8259,R08259,0,train
8260,R08260,1,train
8261,R08261,0,train
8262,R08262,0,train
8263,R08263,0,train
8264,R08264,1,train
8265,R08265,0,train
8266,R08266,0,train
8267,R08267,0,test
8268,R08268,0,train
8269,R08269,0,train
8270,R08270,0,train
8271,R08271,0,val
8272,R08272,0,test
8273,R08273,0,train
8274,R08274,0,test
8275,R08275,0,test
8276,R08276,0,train
8277,R08277,0,train
8278,R08278,0,train
8279,R08279,0,train
8280,R08280,0,test
8281,R08281,0,train
8282,R08282,0,train
8283,R08283,0,test
8284,R08284,0,train
8285,R08285,0,val
8286,R08286,0,train
8287,R08287,0,train
8288,R08288,0,val
8289,R08289,0,train
8290,R08290,0,val
8291,R08291,0,train
8292,R08292,0,train
8293,R08293,0,train
8294,R08294,1,train
8295,R08295,0,train
8296,R08296,0,train
8297,R08297,0,train
8298,R08298,0,train
8299,R08299,0,test
8300,R08300,0,train
8301,R08301,0,val
8302,R08302,0,test
8303,R08303,0,train
8304,R08304,0,test
8305,R08305,0,train
8306,R08306,0,train
8307,R08307,0,train
8308,R08308,0,train
8309,R08309,0,train
8310,R08310,0,train
8311,R08311,0,train
8312,R08312,0,train
8313,R08313,0,train
8314,R08314,0,train
8315,R08315,0,train
8316,R08316,0,train
8317,R08317,0,train
8318,R08318,0,train
8319,R08319,0,train
8320,R08320,0,train
8321,R08321,0,val
8322,R08322,1,train
8323,R08323,0,train
8324,R08324,0,train
8325,R08325,0,test
8326,R08326,0,train
8327,R08327,0,train
8328,R08328,0,train
8329,R08329,0,train
8330,R08330,0,train
8331,R08331,0,train
8332,R08332,1,train
8333,R08333,0,train
8334,R08334,0,train
8335,R08335,0,test
8336,R08336,0,train
8337,R08337,1,train
8338,R08338,0,train
8339,R08339,0,train
8340,R08340,0,train
8341,R08341,0,train
8342,R08342,0,train
8343,R08343,0,train
8344,R08344,1,train
8345,R08345,0,train
8346,R08346,0,train
8347,R08347,0,train
8348,R08348,0,train
8349,R08349,0,train
8350,R08350,0,train
8351,R08351,0,val
8352,R08352,0,test
8353,R08353,0,train
8354,R08354,0,train
8355,R08355,0,train
8356,R08356,0,train
8357,R08357,0,train
8358,R08358,0,train
8359,R08359,0,val
8360,R08360,0,train
8361,R08361,0,train
8362,R08362,1,val
8363,R08363,0,train
8364,R08364,0,train
8365,R08365,0,val
8366,R08366,0,train
8367,R08367,0,val
8368,R08368,0,val
8369,R08369,0,train
8370,R08370,0,test
8371,R08371,0,val
8372,R08372,0,train
8373,R08373,0,train
8374,R08374,0,train
8375,R08375,0,train
8376,R08376,0,train
8377,R08377,0,train
8378,R08378,0,train
8379,R08379,0,train
8380,R08380,0,train
8381,R08381,0,val
8382,R08382,1,train
8383,R08383,0,train
8384,R08384,0,test
8385,R08385,0,test
8386,R08386,0,train
8387,R08387,0,test
8388,R08388,0,train
8389,R08389,0,test
8390,R08390,0,test
8391,R08391,0,val
8392,R08392,0,test
8393,R08393,0,train
8394,R08394,0,train
8395,R08395,0,val
8396,R08396,0,train
8397,R08397,0,train
8398,R08398,0,train
8399,R08399,0,train
8400,R08400,0,train
8401,R08401,0,train
8402,R08402,0,train
8403,R08403,0,test
8404,R08404,0,train
8405,R08405,0,train
8406,R08406,0,train
8407,R08407,0,train
8408,R08408,0,train
8409,R08409,0,test
8410,R08410,0,val
8411,R08411,0,val
8412,R08412,0,val
8413,R08413,0,train
8414,R08414,0,train
8415,R08415,0,train
8416,R08416,0,train
8417,R08417,0,train
8418,R08418,0,train
8419,R08419,0,train
8420,R08420,0,val
8421,R08421,0,train
8422,R08422,0,val
8423,R08423,0,train
8424,R08424,0,train
8425,R08425,0,train
8426,R08426,0,train
8427,R08427,0,train
8428,R08428,0,train
8429,R08429,0,train
8430,R08430,0,train
8431,R08431,0,train
8432,R08432,0,val
8433,R08433,0,val
8434,R08434,0,train
8435,R08435,0,train
8436,R08436,1,train
8437,R08437,0,train
8438,R08438,0,train
8439,R08439,0,train
8440,R08440,0,train
8441,R08441,0,train
8442,R08442,0,train
8443,R08443,1,train
8444,R08444,1,train
8445,R08445,0,train
8446,R08446,0,train
8447,R08447,0,train
8448,R08448,0,test
8449,R08449,0,train
8450,R08450,0,train
8451,R08451,0,train
8452,R08452,0,test
8453,R08453,1,val
8454,R08454,1,train
8455,R08455,0,test
8456,R08456,1,train
8457,R08457,0,train
8458,R08458,0,test
8459,R08459,0,train
8460,R08460,0,train
8461,R08461,0,train
8462,R08462,0,val
8463,R08463,0,train
8464,R08464,0,train
8465,R08465,0,train
8466,R08466,0,test
8467,R08467,0,train
8468,R08468,0,train
8469,R08469,0,train
8470,R08470,0,train
8471,R08471,0,val
8472,R08472,0,train
8473,R08473,0,train
8474,R08474,0,train
8475,R08475,0,train
8476,R08476,0,test
8477,R08477,0,train
8478,R08478,0,val
8479,R08479,0,train
8480,R08480,0,train
8481,R08481,0,train
8482,R08482,0,train
8483,R08483,0,train
8484,R08484,0,train
8485,R08485,0,train
8486,R08486,0,train
8487,R08487,0,train
8488,R08488,0,test
8489,R08489,0,train
8490,R08490,0,train
8491,R08491,0,val
8492,R08492,0,train
8493,R08493,0,train
8494,R08494,1,train
8495,R08495,0,train
8496,R08496,0,train
8497,R08497,0,test
8498,R08498,0,train
8499,R08499,0,val
8500,R08500,0,train
8501,R08501,0,train
8502,R08502,0,train
8503,R08503,0,val
8504,R08504,0,train
8505,R08505,0,val
8506,R08506,0,test
8507,R08507,0,test
8508,R08508,0,val
8509,R08509,0,train
8510,R08510,0,train
8511,R08511,0,val
8512,R08512,0,train
8513,R08513,0,test
8514,R08514,0,train
8515,R08515,0,train
8516,R08516,0,train
8517,R08517,0,val
8518,R08518,0,train
8519,R08519,0,train
8520,R08520,0,train
8521,R08521,0,train
8522,R08522,0,train
8523,R08523,0,train
8524,R08524,0,train
8525,R08525,0,train
8526,R08526,0,test
8527,R08527,0,train
8528,R08528,0,train
8529,R08529,0,val
8530,R08530,0,train
8531,R08531,1,train
8532,R08532,0,train
8533,R08533,0,train
8534,R08534,0,train
8535,R08535,0,train
8536,R08536,0,train
8537,R08537,0,train
8538,R08538,0,train
8539,R08539,1,test
8540,R08540,0,train
8541,R08541,0,train
8542,R08542,0,test
8543,R08543,0,val
8544,R08544,0,train
8545,R08545,0,val
8546,R08546,0,test
8547,R08547,0,train
8548,R08548,0,val
8549,R08549,0,val
8550,R08550,0,train
8551,R08551,0,train
8552,R08552,0,train
8553,R08553,0,train
8554,R08554,1,train
8555,R08555,0,train
8556,R08556,0,train
8557,R08557,0,train
8558,R08558,0,train
8559,R08559,1,train
8560,R08560,1,val
8561,R08561,0,train
8562,R08562,0,train
8563,R08563,0,test
8564,R08564,0,train
8565,R08565,0,train
8566,R08566,0,val
8567,R08567,0,test
8568,R08568,0,train
8569,R08569,0,train
8570,R08570,0,train
8571,R08571,1,train
8572,R08572,0,val
8573,R08573,0,train
8574,R08574,0,val
8575,R08575,0,train
8576,R08576,0,train
8577,R08577,0,test
8578,R08578,0,train
8579,R08579,0,train
8580,R08580,0,train
8581,R08581,0,train
8582,R08582,0,train
8583,R08583,0,test
8584,R08584,0,train
8585,R08585,0,test
8586,R08586,0,train
8587,R08587,0,train
8588,R08588,0,train
8589,R08589,1,val
8590,R08590,0,val
8591,R08591,0,test
8592,R08592,1,train
8593,R08593,0,test
8594,R08594,0,val
8595,R08595,0,train
8596,R08596,0,test
8597,R08597,0,test
8598,R08598,0,train
8599,R08599,0,train
8600,R08600,0,train
8601,R08601,0,train
8602,R08602,0,train
8603,R08603,0,train
8604,R08604,1,train
8605,R08605,0,train
8606,R08606,0,train
8607,R08607,0,train
8608,R08608,0,train
8609,R08609,0,train
8610,R08610,0,test
8611,R08611,0,train
8612,R08612,0,train
8613,R08613,0,val
8614,R08614,0,val
8615,R08615,0,train
8616,R08616,0,train
8617,R08617,0,train
8618,R08618,0,test
8619,R08619,1,test
8620,R08620,0,train
8621,R08621,0,train
8622,R08622,0,train
8623,R08623,0,test
