record_id,y,split
R05246,0,train
R05247,0,train
R05248,0,train
R05249,0,train
R05250,0,train
R05251,0,train
R05252,0,train
R05253,0,val
R05254,0,train
R05255,0,train
R05256,0,train
R05257,0,train
R05258,0,test
R05259,0,train
R05260,0,train
R05261,0,train
R05262,0,train
R05263,0,train
R05264,0,train
R05265,0,train
R05266,0,val
R05267,0,train
R05268,0,val
R05269,0,train
R05270,0,train
R05271,0,train
R05272,0,train
R05273,0,train
R05274,0,val
R05275,1,val
R05276,0,train
R05277,0,val
R05278,0,test
R05279,0,test
R05280,0,train
R05281,0,val
R05282,0,train
R05283,0,train
R05284,0,train
R05285,0,train
R05286,0,train
R05287,0,train
R05288,0,train
R05289,0,train
R05290,0,train
R05291,0,test
R05292,0,test
R05293,0,train
R05294,0,train
R05295,0,val
R05296,0,train
R05297,0,val
R05298,0,train
R05299,0,train
R05300,0,train
R05301,0,train
R05302,0,train
R05303,0,test
R05304,0,train
R05305,0,train
R05306,0,train
R05307,1,train
R05308,0,val
R05309,0,test
R05310,1,train
R05311,0,test
R05312,0,train
R05313,0,train
R05314,0,train
R05315,1,train
R05316,0,train
R05317,0,train
R05318,0,val
R05319,0,test
R05320,1,test
R05321,0,test
R05322,0,train
R05323,0,train
R05324,0,train
R05325,0,train
R05326,0,train
R05327,0,train
R05328,0,test
R05329,0,val
R05330,0,val
R05331,0,val
R05332,0,train
R05333,0,train
R05334,0,test
R05335,1,test
R05336,0,train
R05337,0,train
R05338,0,train
R05339,0,test
R05340,0,train
R05341,0,train
R05342,1,train
R05343,0,val
R05344,0,test
R05345,0,train
R05346,0,val
R05347,0,train
R05348,0,train
R05349,0,test
R05350,0,train
R05351,0,val
R05352,0,train
R05353,0,train
R05354,0,train
R05355,0,train
R05356,0,train
R05357,0,test
R05358,0,test
R05359,0,train
R05360,0,train
R05361,1,train
R05362,0,train
R05363,0,test
R05364,0,train
R05365,0,train
R05366,0,train
R05367,0,train
R05368,0,train
R05369,1,val
R05370,0,train
R05371,0,train
R05372,0,train
R05373,0,train
R05374,0,test
R05375,0,train
R05376,0,train
R05377,0,train
R05378,1,train
R05379,0,test
R05380,0,train
R05381,0,train
R05382,0,val
R05383,0,train
R05384,0,train
R05385,0,val
R05386,0,train
R05387,0,train
R05388,0,train
R05389,0,train
R05390,0,train
R05391,0,test
R05392,0,train
R05393,0,train
R05394,0,test
R05395,1,test
R05396,0,test
R05397,0,train
R05398,0,train
R05399,0,val
R05400,0,train
R05401,0,train
R05402,0,train
R05403,0,train
R05404,0,train
R05405,0,train
R05406,0,test
R05407,0,test
R05408,0,train
R05409,1,train
R05410,0,test
R05411,0,train
R05412,0,train
R05413,0,train
R05414,0,train
R05415,0,train
R05416,0,train
R05417,0,val
R05418,0,train
R05419,0,train
R05420,0,train
R05421,0,train
R05422,0,train
R05423,0,train
R05424,0,train
R05425,0,train
R05426,0,val
R05427,1,train
R05428,0,train
R05429,0,val
R05430,0,train
R05431,0,train
R05432,0,train
R05433,0,val
R05434,0,test
R05435,0,train
R05436,0,val
R05437,0,val
R05438,0,val
R05439,0,test
R05440,1,train
R05441,0,train
R05442,1,train
R05443,0,train
R05444,0,val
R05445,0,train
R05446,0,train
R05447,0,train
R05448,0,test
R05449,0,train
R05450,0,train
R05451,0,test
R05452,0,train
R05453,0,val
R05454,0,train
R05455,0,test
R05456,1,train
R05457,0,train
R05458,0,train
R05459,0,train
R05460,0,train
R05461,0,train
R05462,0,train
R05463,0,train
R05464,0,test
R05465,0,train
R05466,0,train
R05467,0,train
R05468,0,train
R05469,0,train
R05470,0,train
R05471,0,val
R05472,0,test
R05473,0,train
R05474,0,train
R05475,0,train
R05476,0,train
R05477,0,test
R05478,0,train
R05479,0,train
R05480,0,train
R05481,1,train
R05482,0,train
R05483,0,test
R05484,0,train
R05485,0,train
R05486,0,train
R05487,0,train
R05488,0,train
R05489,0,train
R05490,0,train
R05491,0,train
R05492,0,train
R05493,0,train
R05494,0,train
R05495,0,train
R05496,0,val
R05497,0,train
R05498,0,train
R05499,0,test
R05500,0,train
R05501,0,train
R05502,0,train
R05503,0,val
R05504,0,train
R05505,0,train
R05506,0,train
R05507,0,train
R05508,1,train
R05509,0,train
R05510,0,train
R05511,0,train
R05512,0,val
R05513,0,test
R05514,0,test
R05515,0,val
R05516,0,test
R05517,0,train
R05518,0,train
R05519,0,train
R05520,0,train
R05521,0,val
R05522,0,test
R05523,1,train
R05524,0,train
R05525,0,train
R05526,0,train
R05527,0,train
R05528,0,test
R05529,0,train
R05530,0,val
R05531,1,train
R05532,0,val
R05533,0,train
R05534,0,train
R05535,0,train
R05536,0,test
R05537,0,train
R05538,0,train
R05539,0,val
R05540,0,train
R05541,0,val
R05542,0,train
R05543,0,test
R05544,0,test
R05545,0,train
R05546,0,train
R05547,0,train
R05548,0,test
R05549,0,train
R05550,0,train
R05551,0,train
R05552,0,train
R05553,0,train
R05554,0,train
R05555,0,test
R05556,0,test
R05557,0,train
R05558,1,train
R05559,0,val
R05560,0,train
R05561,0,train
R05562,0,train
R05563,0,train
R05564,0,train
R05565,0,train
R05566,0,train
R05567,0,train
R05568,0,test
R05569,0,train
R05570,0,train
R05571,0,train
R05572,0,train
R05573,0,train
R05574,0,train
R05575,0,train
R05576,0,test
R05577,0,val
R05578,0,train
R05579,1,train
R05580,0,train
R05581,0,train
R05582,0,train
R05583,0,val
R05584,0,train
R05585,0,train
R05586,0,val
R05587,0,train
R05588,0,train
R05589,0,train
R05590,0,train
R05591,0,train
R05592,0,train
R05593,0,val
R05594,0,train
R05595,0,train
R05596,0,train
R05597,0,train
R05598,0,train
R05599,0,train
R05600,0,train
R05601,0,val
R05602,0,train
R05603,0,train
R05604,0,train
R05605,0,val
R05606,0,train
R05607,0,test
R05608,0,test
R05609,0,train
R05610,0,train
R05611,0,val
R05612,0,val
R05613,0,train
R05614,0,train
R05615,0,train
R05616,0,train
R05617,0,val
R05618,0,val
R05619,0,test
R05620,0,train
R05621,0,test
R05622,0,train
R05623,0,train
R05624,0,test
R05625,0,test
R05626,0,train
R05627,0,train
R05628,0,val
R05629,0,train
R05630,0,train
R05631,1,train
R05632,0,val
R05633,0,train
R05634,0,val
R05635,0,val
R05636,0,train
R05637,0,test
R05638,0,train
R05639,0,train
R05640,0,train
R05641,0,train
R05642,0,train
R05643,0,train
R05644,0,train
R05645,0,train
R05646,0,val
R05647,0,train
R05648,0,train
R05649,0,train
R05650,0,train
R05651,0,train
R05652,0,test
R05653,0,val
R05654,0,train
R05655,0,train
R05656,0,train
R05657,0,train
R05658,0,train
R05659,0,train
R05660,0,val
R05661,0,train
R05662,0,train
R05663,0,train
R05664,0,val
R05665,0,train
R05666,0,test
R05667,1,val
R05668,0,train
R05669,0,train
R05670,0,train
R05671,0,train
R05672,0,test
R05673,0,train
R05674,0,train
R05675,0,test
R05676,0,train
R05677,0,train
R05678,0,test
R05679,0,train
R05680,0,train
R05681,0,test
R05682,0,val
R05683,0,train
R05684,0,train
R05685,0,train
R05686,0,train
R05687,0,train
R05688,0,train
R05689,0,train
R05690,0,val
R05691,0,train
R05692,0,train
R05693,0,val
R05694,0,train
R05695,0,train
R05696,0,train
R05697,0,train
R05698,0,train
R05699,0,val
R05700,0,val
R05701,0,train
R05702,1,test
R05703,0,train
R05704,0,train
R05705,0,train
R05706,0,train
R05707,0,train
R05708,0,test
R05709,0,train
R05710,0,train
R05711,1,train
R05712,0,train
R05713,0,val
R05714,0,train
R05715,0,train
R05716,0,train
R05717,0,test
R05718,0,train
R05719,0,val
R05720,1,val
R05721,0,val
R05722,0,train
R05723,0,train
R05724,0,test
R05725,0,train
R05726,0,test
R05727,0,train
R05728,0,test
R05729,0,train
R05730,0,train
R05731,0,train
R05732,0,train
R05733,0,train
R05734,0,val
R05735,0,val
R05736,0,train
R05737,0,train
R05738,1,train
R05739,0,val
R05740,1,train
R05741,0,val
R05742,0,test
R05743,0,train
R05744,0,train
R05745,0,train
R05746,0,train
R05747,0,train
R05748,0,train
R05749,0,train
R05750,0,train
R05751,0,train
R05752,0,train
R05753,0,train
R05754,0,train
R05755,0,train
R05756,1,val
R05757,0,train
R05758,0,val
R05759,0,train
R05760,0,train
R05761,0,test
R05762,0,val
R05763,0,train
R05764,0,train
R05765,0,train
R05766,0,train
R05767,1,train
R05768,0,train
R05769,0,train
R05770,0,test
R05771,0,train
R05772,0,train
R05773,0,train
R05774,0,train
R05775,0,val
R05776,0,train
R05777,0,train
R05778,0,train
R05779,0,train
R05780,0,train
R05781,0,train
R05782,0,train
R05783,0,train
R05784,0,train
R05785,0,val
R05786,0,train
R05787,1,train
R05788,0,train
R05789,0,train
R05790,0,train
R05791,0,val
R05792,0,train
R05793,0,train
R05794,0,train
R05795,0,train
R05796,0,test
R05797,1,train
R05798,0,train
R05799,0,train
R05800,0,train
R05801,0,train
R05802,0,train
R05803,0,train
R05804,0,test
R05805,0,train
R05806,0,train
R05807,0,test
R05808,0,test
R05809,0,train
R05810,0,val
R05811,0,train
R05812,0,val
R05813,0,test
R05814,0,val
R05815,0,test
R05816,0,train
R05817,0,test
R05818,0,train
R05819,1,test
R05820,0,test
R05821,0,train
R05822,0,train
R05823,1,val
R05824,0,train
R05825,0,val
R05826,0,test
R05827,0,train
R05828,0,train
R05829,0,test
R05830,0,test
R05831,0,train
R05832,0,train
R05833,1,train
R05834,0,test
R05835,0,train
R05836,0,train
R05837,0,test
R05838,0,test
R05839,0,train
R05840,0,train
R05841,0,train
R05842,0,train
R05843,0,train
R05844,0,val
R05845,0,train
R05846,0,val
R05847,0,train
R05848,0,train
R05849,0,train
R05850,0,train
R05851,1,train
R05852,0,train
R05853,0,train
R05854,0,train
R05855,0,train
R05856,0,train
R05857,0,test
R05858,1,train
R05859,0,train
R05860,0,train
R05861,0,train
R05862,0,train
R05863,0,train
R05864,0,train
R05865,0,test
R05866,1,test
R05867,0,train
R05868,0,train
R05869,0,train
R05870,0,train
R05871,0,val
R05872,0,train
R05873,0,train
R05874,0,train
R05875,0,train
R05876,0,train
R05877,0,val
R05878,0,train
R05879,0,test
R05880,0,val
R05881,0,test
R05882,0,train
R05883,0,train
R05884,0,train
R05885,0,train
R05886,0,train
R05887,0,train
R05888,0,train
R05889,0,train
R05890,0,train
R05891,0,val
R05892,0,train
R05893,0,val
R05894,0,test
R05895,0,val
R05896,0,train
R05897,0,train
R05898,0,train
R05899,0,test
R05900,0,train
R05901,0,train
R05902,0,train
R05903,0,test
R05904,0,test
R05905,0,train
R05906,0,test
R05907,0,test
R05908,0,test
R05909,0,val
R05910,1,train
R05911,0,train
R05912,0,val
R05913,1,train
R05914,0,train
R05915,0,train
R05916,0,val
R05917,0,train
R05918,0,train
R05919,0,train
R05920,0,train
R05921,0,train
R05922,0,val
R05923,0,train
R05924,0,train
R05925,0,val
R05926,0,train
R05927,0,val
R05928,0,train
R05929,0,train
R05930,0,train
R05931,0,train
R05932,0,train
R05933,0,train
R05934,0,train
R05935,0,test
R05936,0,train
R05937,0,train
R05938,0,test
R05939,0,test
R05940,0,val
R05941,0,train
R05942,0,train
R05943,0,train
R05944,0,train
R05945,0,train
R05946,0,train
R05947,0,val
R05948,0,val
R05949,0,test
R05950,0,test
R05951,0,train
R05952,0,train
R05953,0,train
R05954,0,train
R05955,0,train
R05956,0,train
R05957,0,train
R05958,0,train
R05959,0,val
R05960,0,train
R05961,0,val
R05962,0,train
R05963,0,val
R05964,0,train
R05965,0,train
R05966,0,train
R05967,0,train
R05968,0,test
R05969,0,train
R05970,0,train
R05971,0,train
R05972,0,train
R05973,0,val
R05974,0,train
R05975,0,train
R05976,0,val
R05977,0,train
R05978,0,val
R05979,0,train
R05980,0,train
R05981,0,train
R05982,0,train
R05983,0,train
R05984,0,train
R05985,0,test
R05986,0,train
R05987,0,val
R05988,0,val
R05989,0,train
R05990,0,val
R05991,0,train
R05992,0,train
R05993,0,train
R05994,0,train
R05995,0,test
R05996,0,train
R05997,0,train
R05998,0,val
R05999,0,val
R06000,0,train
R06001,0,train
R06002,1,train
R06003,0,test
R06004,0,test
R06005,0,train
R06006,0,train
R06007,0,train
R06008,0,train
R06009,0,val
R06010,0,train
R06011,0,train
R06012,0,train
R06013,0,train
R06014,0,train
R06015,0,val
R06016,0,train
R06017,0,train
R06018,0,val
R06019,0,train
R06020,0,train
R06021,0,train
R06022,0,train
R06023,0,train
R06024,0,train
R06025,0,train
R06026,0,train
R06027,0,train
R06028,0,test
R06029,0,train
R06030,0,train
R06031,1,val
R06032,0,train
R06033,0,train
R06034,0,train
R06035,0,train
R06036,0,train
R06037,0,train
R06038,0,train
R06039,0,train
R06040,0,train
R06041,0,train
R06042,0,train
R06043,0,train
R06044,0,train
R06045,0,train
R06046,0,train
R06047,0,train
R06048,0,test
R06049,0,train
R06050,0,train
R06051,0,train
R06052,0,train
R06053,1,train
R06054,0,train
R06055,0,train
R06056,0,train
R06057,0,val
R06058,0,train
R06059,0,train
R06060,1,train
R06061,0,train
R06062,0,train
R06063,0,train
R06064,0,train
R06065,0,train
R06066,0,train
R06067,0,train
R06068,0,val
R06069,0,val
R06070,0,train
R06071,0,val
R06072,0,train
R06073,1,train
R06074,0,train
R06075,0,train
R06076,1,train
R06077,0,train
R06078,0,train
R06079,0,train
R06080,0,train
R06081,0,val
R06082,0,train
R06083,0,train
R06084,0,train
R06085,0,test
R06086,0,train
R06087,0,train
R06088,0,train
R06089,0,test
R06090,0,test
R06091,0,train
R06092,0,train
R06093,0,train
R06094,0,test
R06095,0,train
R06096,0,train
R06097,0,train
R06098,0,val
R06099,0,val
R06100,1,train
R06101,0,train
R06102,0,val
R06103,0,val
R06104,0,train
R06105,0,val
R06106,0,test
R06107,0,train
R06108,0,val
R06109,0,train
R06110,1,train
R06111,0,train
R06112,0,test
R06113,0,train
R06114,0,test
R06115,0,test
R06116,0,val
R06117,0,train
R06118,1,test
R06119,0,val
R06120,0,train
R06121,0,train
R06122,0,val
R06123,0,val
R06124,0,train
R06125,0,train
R06126,0,train
R06127,0,train
R06128,0,train
R06129,0,train
R06130,0,val
R06131,0,train
R06132,0,val
R06133,0,val
R06134,0,train
R06135,1,train
R06136,0,train
R06137,0,train
R06138,0,train
R06139,0,val
R06140,0,train
R06141,0,val
R06142,0,train
R06143,0,train
R06144,0,train
R06145,0,train
R06146,0,val
R06147,0,train
R06148,0,test
R06149,1,val
R06150,0,train
R06151,0,train
R06152,0,train
R06153,0,train
R06154,1,test
R06155,0,test
R06156,0,train
R06157,0,test
R06158,1,train
R06159,0,test
R06160,0,train
R06161,0,train
R06162,0,train
R06163,0,train
R06164,0,train
R06165,0,train
R06166,0,train
R06167,0,test
R06168,0,train
R06169,0,train
R06170,0,train
R06171,0,train
R06172,0,val
R06173,0,test
R06174,0,val
R06175,0,train
R06176,0,train
R06177,0,train
R06178,0,test
R06179,0,train
R06180,0,val
R06181,0,val
R06182,0,train
R06183,0,train
R06184,0,val
R06185,0,val
R06186,0,train
R06187,0,train
R06188,0,train
R06189,0,train
R06190,0,train
R06191,0,val
R06192,0,train
R06193,0,train
R06194,0,val
R06195,0,test
R06196,0,train
R06197,0,val
R06198,0,train
R06199,0,train
R06200,0,train
R06201,1,train
R06202,0,val
R06203,0,train
R06204,1,test
R06205,0,val
R06206,0,train
R06207,0,train
R06208,0,train
R06209,0,train
R06210,0,train
R06211,0,test
R06212,0,train
R06213,1,val
R06214,0,test
R06215,0,train
R06216,0,train
R06217,0,train
R06218,0,train
R06219,0,train
R06220,0,train
R06221,0,train
R06222,0,train
R06223,0,val
R06224,0,train
R06225,0,train
R06226,0,val
R06227,0,train
R06228,0,test
R06229,0,train
R06230,0,train
R06231,0,train
R06232,0,val
R06233,0,train
R06234,0,train
R06235,0,val
R06236,0,train
R06237,0,train
R06238,0,val
R06239,0,train
R06240,0,train
R06241,0,train
R06242,0,train
R06243,0,test
R06244,0,train
R06245,0,train
R06246,0,train
R06247,0,train
R06248,0,test
R06249,0,train
R06250,0,val
R06251,0,val
R06252,0,test
R06253,0,train
R06254,0,train
R06255,0,train
R06256,0,train
R06257,0,train
R06258,0,train
R06259,0,train
R06260,0,test
R06261,0,train
R06262,0,val
R06263,0,test
R06264,0,val
R06265,0,train
R06266,0,train
R06267,0,test
R06268,0,train
R06269,1,val
R06270,0,test
R06271,0,train
R06272,0,train
R06273,0,val
R06274,0,train
R06275,0,train
R06276,0,train
R06277,0,train
R06278,0,train
R06279,0,val
R06280,0,train
R06281,0,train
R06282,0,test
R06283,0,train
R06284,0,train
R06285,0,test
R06286,0,train
R06287,0,train
R06288,0,train
R06289,0,test
R06290,0,train
R06291,0,train
R06292,0,val
R06293,0,train
R06294,0,train
R06295,0,test
R06296,0,train
R06297,0,train
R06298,0,val
R06299,0,val
R06300,0,train
R06301,0,train
R06302,0,test
R06303,0,train
R06304,0,train
R06305,0,test
R06306,0,test
R06307,0,train
R06308,0,val
R06309,0,val
R06310,0,train
R06311,0,test
R06312,0,train
R06313,0,train
R06314,0,train
R06315,0,train
R06316,0,val
R06317,0,train
R06318,0,test
R06319,0,train
R06320,0,train
R06321,0,train
R06322,0,val
R06323,0,train
R06324,0,train
R06325,0,train
R06326,0,train
R06327,0,train
R06328,0,train
R06329,0,train
R06330,0,val
R06331,0,train
R06332,0,val
R06333,0,test
R06334,0,val
R06335,0,train
R06336,0,train
R06337,0,train
R06338,0,train
R06339,0,train
R06340,0,train
R06341,0,train
R06342,0,train
R06343,0,train
R06344,0,train
R06345,0,train
R06346,0,train
R06347,0,val
R06348,0,train
R06349,0,train
R06350,0,test
R06351,0,train
R06352,0,train
R06353,0,train
R06354,0,train
R06355,0,train
R06356,0,val
R06357,0,train
R06358,0,train
R06359,0,train
R06360,0,train
R06361,0,train
R06362,0,train
R06363,1,test
R06364,0,val
R06365,0,train
R06366,0,val
R06367,0,train
R06368,0,val
R06369,0,train
R06370,0,train
R06371,0,train
R06372,0,train
R06373,0,val
R06374,0,train
R06375,0,train
R06376,0,train
R06377,0,val
R06378,0,train
R06379,0,test
R06380,0,test
R06381,0,val
R06382,0,train
R06383,0,val
R06384,0,val
R06385,0,train
R06386,0,train
R06387,0,train
R06388,0,val
R06389,0,train
R06390,0,test
R06391,0,test
R06392,0,train
R06393,1,train
R06394,0,train
R06395,0,train
R06396,1,train
R06397,1,val
R06398,0,train
R06399,1,train
R06400,0,val
R06401,0,test
R06402,0,train
R06403,0,test
R06404,0,test
R06405,0,val
R06406,0,test
R06407,0,test
R06408,0,train
R06409,0,test
R06410,0,train
R06411,0,train
R06412,0,train
R06413,0,val
R06414,0,train
R06415,0,val
R06416,0,train
R06417,1,test
R06418,0,train
R06419,0,test
R06420,0,train
R06421,0,test
R06422,0,train
R06423,0,train
R06424,0,train
R06425,0,train
R06426,0,val
R06427,0,train
R06428,0,train
R06429,0,train
R06430,0,train
R06431,0,test
R06432,0,test
R06433,0,train
R06434,0,train
R06435,0,train
R06436,0,train
R06437,0,train
R06438,0,train
R06439,0,train
R06440,0,train
R06441,0,test
R06442,0,test
R06443,0,train
R06444,0,train
R06445,0,train
R06446,0,val
R06447,0,train
R06448,0,train
R06449,0,test
R06450,0,test
R06451,0,test
R06452,0,train
R06453,0,train
R06454,0,train
R06455,0,test
R06456,0,train
R06457,0,train
R06458,0,train
R06459,0,test
R06460,0,train
R06461,0,train
R06462,0,train
R06463,0,train
R06464,0,train
R06465,0,train
R06466,0,train
R06467,0,test
R06468,0,train
R06469,0,val
R06470,0,val
R06471,0,train
R06472,0,val
R06473,0,train
R06474,0,train
R06475,0,train
R06476,0,train
R06477,0,train
R06478,0,train
R06479,0,train
R06480,0,train
R06481,1,val
R06482,0,train
R06483,0,train
R06484,0,train
R06485,0,train
R06486,0,val
R06487,0,val
R06488,0,train
R06489,0,train
R06490,0,train
R06491,0,val
R06492,0,test
R06493,0,train
R06494,0,val
R06495,0,train
R06496,0,val
R06497,0,train
R06498,0,train
R06499,0,train
R06500,0,train
R06501,0,train
R06502,0,train
R06503,0,train
R06504,0,test
R06505,0,train
R06506,0,train
R06507,0,train
R06508,1,train
R06509,0,test
R06510,0,train
R06511,0,val
R06512,0,train
R06513,0,train
R06514,0,test
R06515,0,train
R06516,0,val
R06517,0,train
R06518,0,test
R06519,0,test
R06520,0,train
R06521,0,train
R06522,0,train
R06523,0,train
R06524,0,train
R06525,0,train
R06526,0,train
R06527,0,train
R06528,0,test
R06529,0,train
R06530,0,train
R06531,0,test
R06532,0,val
R06533,0,train
R06534,0,train
R06535,0,train
R06536,0,train
R06537,0,val
R06538,1,train
R06539,0,test
R06540,1,train
R06541,0,test
R06542,0,train
R06543,0,train
R06544,0,val
R06545,0,train
R06546,1,train
R06547,1,train
R06548,0,train
R06549,1,train
R06550,0,train
R06551,0,test
R06552,0,val
R06553,0,test
R06554,0,val
R06555,1,train
R06556,0,val
R06557,0,train
R06558,1,train
R06559,0,train
R06560,0,train
R06561,0,train
R06562,0,train
R06563,0,train
R06564,0,test
R06565,0,val
R06566,0,train
R06567,0,train
R06568,0,train
R06569,0,val
R06570,0,val
R06571,0,test
R06572,0,train
R06573,0,train
R06574,0,test
R06575,0,train
R06576,0,train
R06577,0,train
R06578,0,train
R06579,0,train
R06580,0,test
R06581,0,train
R06582,0,train
R06583,0,val
R06584,0,train
R06585,0,train
R06586,0,test
R06587,0,train
R06588,0,train
R06589,0,train
R06590,0,train
R06591,0,train
R06592,0,train
R06593,0,train
R06594,0,train
R06595,0,train
R06596,0,train
R06597,0,test
R06598,0,train
R06599,0,test
R06600,0,test
R06601,0,train
R06602,0,train
R06603,0,train
R06604,0,val
R06605,0,train
R06606,0,train
R06607,1,train
R06608,1,train
R06609,0,test
R06610,0,train
R06611,0,train
R06612,0,train
R06613,0,val
R06614,0,train
R06615,0,train
R06616,0,train
R06617,0,train
R06618,1,train
R06619,0,val
R06620,0,train
R06621,0,train
R06622,0,train
R06623,0,train
R06624,0,train
R06625,0,test
R06626,0,train
R06627,0,val
R06628,0,val
R06629,0,train
R06630,0,test
R06631,0,train
R06632,0,train
R06633,0,train
R06634,0,train
R06635,0,train
R06636,0,train
R06637,0,train
R06638,0,train
R06639,0,train
R06640,0,train
R06641,0,train
R06642,0,train
R06643,0,train
R06644,0,train
R06645,0,train
R06646,0,train
R06647,0,train
R06648,0,train
R06649,1,train
R06650,1,train
R06651,0,train
R06652,0,train
R06653,0,train
R06654,0,test
R06655,0,train
R06656,0,train
R06657,0,train
R06658,0,train
R06659,0,val
R06660,0,train
R06661,0,train
R06662,0,train
R06663,0,test
R06664,0,test
R06665,0,test
R06666,0,train
R06667,1,train
R06668,0,val
R06669,0,train
R06670,0,val
R06671,0,train
R06672,1,val
R06673,0,test
R06674,0,train
R06675,0,train
R06676,0,train
R06677,1,train
R06678,0,train
R06679,0,val
R06680,0,train
R06681,0,val
R06682,0,train
R06683,0,train
R06684,0,train
R06685,0,test
R06686,0,train
R06687,0,train
R06688,0,test
R06689,0,val
R06690,0,train
R06691,0,train
R06692,0,val
R06693,0,train
R06694,0,train
R06695,0,test
R06696,0,val
R06697,0,test
R06698,0,train
R06699,0,val
R06700,0,val
R06701,0,train
R06702,0,train
R06703,0,train
R06704,0,train
R06705,0,test
R06706,0,test
R06707,0,train
R06708,0,train
R06709,0,train
R06710,0,test
R06711,0,test
R06712,0,train
R06713,0,train
R06714,0,train
R06715,0,train
R06716,0,train
R06717,0,train
R06718,0,train
R06719,0,train
R06720,0,train
R06721,0,train
R06722,0,train
R06723,0,train
R06724,0,train
R06725,0,train
R06726,0,train
R06727,0,train
R06728,0,val
R06729,0,train
R06730,0,val
R06731,0,train
R06732,0,train
R06733,0,test
R06734,0,val
R06735,0,train
R06736,0,train
R06737,0,train
R06738,0,train
R06739,1,test
R06740,0,train
R06741,0,val
R06742,0,train
R06743,0,val
R06744,0,train
R06745,0,train
R06746,0,train
R06747,0,train
R06748,0,train
R06749,0,train
R06750,0,test
R06751,0,train
R06752,0,train
R06753,0,val
R06754,0,train
R06755,0,train
R06756,0,train
R06757,0,train
R06758,0,train
R06759,0,val
R06760,0,test
R06761,0,train
R06762,0,test
R06763,0,val
R06764,0,train
R06765,1,test
R06766,0,train
R06767,0,train
R06768,0,train
R06769,1,test
R06770,0,train
R06771,0,val
R06772,0,train
R06773,0,train
R06774,0,train
R06775,0,train
R06776,0,train
R06777,0,test
R06778,0,train
R06779,0,test
R06780,0,test
R06781,0,test
R06782,0,train
R06783,0,train
R06784,0,train
R06785,0,val
R06786,0,train
R06787,0,train
R06788,0,train
R06789,0,test
R06790,0,train
R06791,0,train
R06792,0,train
R06793,0,train
R06794,0,train
R06795,0,train
R06796,0,train
R06797,0,train
R06798,0,val
R06799,0,train
R06800,0,val
R06801,0,train
R06802,0,train
R06803,0,train
R06804,0,test
R06805,0,train
R06806,0,train
R06807,0,train
R06808,0,val
R06809,0,train
R06810,0,train
R06811,0,train
R06812,0,val
R06813,0,train
R06814,0,train
R06815,0,train
R06816,0,train
R06817,0,test
R06818,0,train
R06819,0,train
R06820,0,val
R06821,0,val
R06822,0,train
R06823,0,train
R06824,0,val
R06825,0,train
R06826,0,val
R06827,0,train
R06828,0,val
R06829,0,test
R06830,0,train
R06831,0,test
R06832,0,val
R06833,0,train
R06834,0,train
R06835,0,train
R06836,0,train
R06837,0,train
R06838,0,test
R06839,0,test
R06840,0,train
R06841,0,train
R06842,0,val
R06843,0,train
R06844,0,train
R06845,0,train
R06846,0,val
R06847,0,test
R06848,0,train
R06849,0,train
R06850,0,train
R06851,0,train
R06852,0,train
R06853,0,train
R06854,0,val
R06855,0,train
R06856,0,val
R06857,0,train
R06858,0,train
R06859,0,train
R06860,0,test
R06861,0,train
R06862,0,train
R06863,0,train
R06864,0,train
R06865,0,train
R06866,0,train
R06867,0,train
R06868,0,train
R06869,0,train
R06870,0,test
R06871,0,train
R06872,0,test
R06873,0,train
R06874,0,train
R06875,0,val
R06876,1,train
R06877,0,train
R06878,0,test
R06879,0,train
R06880,0,train
R06881,0,val
R06882,0,train
R06883,1,train
R06884,1,train
R06885,0,train
R06886,0,test
R06887,0,train
R06888,0,val
R06889,0,train
R06890,0,test
R06891,0,test
R06892,0,train
R06893,0,train
R06894,0,val
R06895,0,test
R06896,0,train
R06897,0,train
R06898,0,val
R06899,0,train
R06900,0,train
R06901,0,train
R06902,0,test
R06903,0,val
R06904,0,val
R06905,0,train
R06906,0,val
R06907,1,val
R06908,0,train
R06909,0,train
R06910,0,train
R06911,0,train
R06912,0,train
R06913,0,train
R06914,0,train
R06915,0,val
R06916,0,train
R06917,0,train
R06918,0,train
R06919,0,val
R06920,0,train
R06921,0,val
R06922,0,train
R06923,0,test
R06924,0,train
R06925,0,train
R06926,0,test
R06927,0,train
R06928,0,test
R06929,0,train
R06930,0,train
R06931,0,train
R06932,0,val
R06933,0,train
R06934,0,train
R06935,0,train
R06936,0,val
R06937,0,train
R06938,0,train
R06939,1,train
R06940,0,train
R06941,0,val
R06942,1,train
R06943,0,train
R06944,0,val
R06945,0,train
R06946,0,val
R06947,0,train
R06948,0,train
R06949,0,val
R06950,0,val
R06951,1,val
R06952,0,test
R06953,0,train
R06954,0,test
R06955,0,val
R06956,0,train
R06957,0,train
R06958,0,val
R06959,0,train
R06960,0,train
R06961,0,test
R06962,0,train
R06963,0,train
R06964,0,train
R06965,1,train
R06966,0,train
R06967,0,train
R06968,0,train
R06969,0,train
R06970,0,train
R06971,0,train
R06972,0,train
R06973,0,train
R06974,0,test
R06975,0,val
R06976,0,test
R06977,0,train
R06978,0,train
R06979,0,train
R06980,0,train
R06981,0,train
R06982,0,train
R06983,0,test
R06984,0,val
R06985,0,val
R06986,0,train
R06987,0,train
R06988,0,train
R06989,0,train
R06990,1,train
R06991,1,test
R06992,0,train
R06993,0,train
R06994,0,train
